movie_id,movie_name,year,decade,certificate,runtime_in_minutes,genre,rating,description,director,director_id,star,star_id,votes,gross_in_dollars
tt0083564,Annie,1982,1980s,PG,127,Family,6.6,"A spunky young orphan is taken in by a rich eccentric, much to the chagrin of the cantankerous woman who runs the orphanage.",John Huston,/name/nm0001379/,"Aileen Quinn, Albert Finney, Carol Burnett, Ann Reinking","/name/nm0703747/,/name/nm0001215/,/name/nm0000993/,/name/nm0718237/",46728,57059003
tt0110366,The Little Rascals,1994,1990s,PG,82,Family,6.3,"Alfalfa is wooing Darla and his ""He-Man-Woman-Hating"" friends attempt to sabotage the relationship.",Penelope Spheeris,/name/nm0790715/,"Travis Tedford, Bug Hall, Brittany Ashton Holmes, Kevin Jamal Woods","/name/nm0853779/,/name/nm0355379/,/name/nm0391762/,/name/nm0940673/",51818,51764950
tt0104868,The Mighty Ducks,1992,1990s,PG,104,Family,6.5,A self-centered Minnesota lawyer is sentenced to community service coaching a rag tag youth hockey team.,Stephen Herek,/name/nm0378893/,"Emilio Estevez, Joss Ackland, Lane Smith, Heidi Kling","/name/nm0000389/,/name/nm0000722/,/name/nm0809031/,/name/nm0459706/",68011,50752337
tt0356470,A Cinderella Story,2004,2000s,PG,95,Family,5.9,"Routinely exploited by her wicked stepmother, the downtrodden Samantha Montgomery is excited about the prospect of meeting her Internet beau at the school's Halloween dance.",Mark Rosman,/name/nm0743093/,"Hilary Duff, Chad Michael Murray, Jennifer Coolidge, Dan Byrd","/name/nm0240381/,/name/nm0614877/,/name/nm0177639/,/name/nm0126004/",89648,51438175
tt0110367,Little Women,1994,1990s,PG,115,Family,7.3,The March sisters live and grow in post-Civil War America.,Gillian Armstrong,/name/nm0000788/,"Susan Sarandon, Winona Ryder, Kirsten Dunst, Claire Danes","/name/nm0000215/,/name/nm0000213/,/name/nm0000379/,/name/nm0000132/",60330,50083616
tt0058385,My Fair Lady,1964,1960s,G,170,Family,7.8,"In 1910s London, snobbish phonetics professor Henry Higgins agrees to a wager that he can make crude flower girl, Eliza Doolittle, presentable in high society.",George Cukor,/name/nm0002030/,"Audrey Hepburn, Rex Harrison, Stanley Holloway, Wilfrid Hyde-White","/name/nm0000030/,/name/nm0001322/,/name/nm0391361/,/name/nm0405035/",97144,72000000
tt0097351,Field of Dreams,1989,1980s,PG,107,Family,7.5,"Iowa farmer Ray Kinsella is inspired by a voice he can't ignore to pursue a dream he can hardly believe. Supported by his wife, Ray begins the quest by turning his ordinary cornfield into a place where dreams can come true.",Phil Alden Robinson,/name/nm0004675/,"Kevin Costner, James Earl Jones, Ray Liotta, Amy Madigan","/name/nm0000126/,/name/nm0000469/,/name/nm0000501/,/name/nm0001496/",121428,64431625
tt0107985,Rookie of the Year,1993,1990s,PG,103,Family,6.1,"When an accident miraculously gives a boy an incredibly powerful pitching arm, he becomes a major league pitcher for the Chicago Cubs.",Daniel Stern,/name/nm0827663/,"Thomas Ian Nicholas, Gary Busey, Albert Hall, Amy Morton","/name/nm0005272/,/name/nm0000997/,/name/nm0355278/,/name/nm0607920/",29202,53579269
tt0108147,Sister Act 2: Back in the Habit,1993,1990s,PG,107,Family,5.6,Showgirl Deloris Van Cartier returns as Sister Mary Clarence to teach music to a group of Catholic students whose run-down school is slated for closure.,Bill Duke,/name/nm0004886/,"Whoopi Goldberg, Kathy Najimy, Maggie Smith, Barnard Hughes","/name/nm0000155/,/name/nm0001562/,/name/nm0001749/,/name/nm0400464/",55435,57319029
tt0103786,Beethoven,1992,1990s,PG,87,Family,5.7,"A slobbering St. Bernard becomes the center of attention for a loving family, but must contend with a dog-napping veterinarian and his henchmen.",Brian Levant,/name/nm0505152/,"Charles Grodin, Bonnie Hunt, Dean Jones, Nicholle Tom","/name/nm0001301/,/name/nm0001372/,/name/nm0427894/,/name/nm0005497/",73077,57114049
tt0106701,Dennis the Menace,1993,1990s,PG,94,Family,5.6,"When his parents must go out of town on business, Dennis stays with Mr. and Mrs. Wilson. He is driving Mr. Wilson crazy, but he is just trying to be helpful, even to the thief who has arrived in town.",Nick Castle,/name/nm0145309/,"Walter Matthau, Mason Gamble, Joan Plowright, Christopher Lloyd","/name/nm0000527/,/name/nm0001253/,/name/nm0687506/,/name/nm0000502/",62498,51270765
tt0112431,Babe,1995,1990s,G,91,Family,6.9,"Babe, a pig raised by sheepdogs on a rural English farm, learns to herd sheep with a little help from Farmer Hoggett.",Chris Noonan,/name/nm0003088/,"James Cromwell, Magda Szubanski, Christine Cavanaugh, Miriam Margolyes","/name/nm0000342/,/name/nm0844294/,/name/nm0004815/,/name/nm0546816/",127838,66600000
tt0109127,Angels in the Outfield,1994,1990s,PG,102,Family,6.2,"When a boy prays for a chance to have a family if the California Angels win the pennant, angels are assigned to make that possible.",William Dear,/name/nm0213100/,"Danny Glover, Brenda Fricker, Tony Danza, Christopher Lloyd","/name/nm0000418/,/name/nm0002084/,/name/nm0001103/,/name/nm0000502/",32856,50236831
tt0443295,"Yours, Mine & Ours",2005,2000s,PG,88,Family,5.4,"A widowed Coast Guard Admiral and a widowed handbag designer fall in love and marry, much to the dismay of his 8 and her 10 children.",Raja Gosnell,/name/nm0331532/,"Dennis Quaid, Rene Russo, Jerry O'Connell, Sean Faris","/name/nm0000598/,/name/nm0000623/,/name/nm0005278/,/name/nm0267511/",29205,53412862
tt1650043,Diary of a Wimpy Kid: Rodrick Rules,2011,2010s,PG,99,Family,6.5,"Back in middle school after summer vacation, Greg Heffley and his older brother Rodrick must deal with their parents' misguided attempts to have them bond.",David Bowers,/name/nm0101047/,"Zachary Gordon, Devon Bostick, Robert Capron, Rachael Harris","/name/nm2325393/,/name/nm1256602/,/name/nm2953573/,/name/nm0006713/",32865,52698535
tt0100419,Problem Child,1990,1990s,PG,81,Family,5.4,A young boy just short of a monster is adopted by a loving man and his wacky wife. The laughs keep coming as the boy pushes them to the limits.,Dennis Dugan,/name/nm0240797/,"Michael Oliver, John Ritter, Jack Warden, Gilbert Gottfried","/name/nm0646943/,/name/nm0000615/,/name/nm0912001/,/name/nm0331906/",31538,53470900
tt0119432,Jungle 2 Jungle,1997,1990s,PG,105,Family,5.2,"A man learns he has a thirteen-year-old son who was raised in the jungle and brings the boy to New York City, turning his life upside down in the process.",John Pasquin,/name/nm0664756/,"Tim Allen, Martin Short, JoBeth Williams, Lolita Davidovich","/name/nm0000741/,/name/nm0001737/,/name/nm0001851/,/name/nm0000357/",24942,59925026
tt1396218,Mr. Popper's Penguins,2011,2010s,PG,94,Family,6,"The life of a businessman begins to change after he inherits six penguins, and as he transforms his apartment into a winter wonderland, his professional side starts to unravel.",Mark Waters,/name/nm0914132/,"Jim Carrey, Carla Gugino, Angela Lansbury, Ophelia Lovibond","/name/nm0000120/,/name/nm0001303/,/name/nm0001450/,/name/nm1166041/",99886,68224452
tt1698641,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,2010s,PG,81,Family,6.2,"Alexander's day begins with gum stuck in his hair, followed by more calamities. However, he finds little sympathy from his family and begins to wonder if bad things only happen to him, his mom, dad, brother and sister - who all find themselves living through their own terrible, horrible, no good, very bad day.",Miguel Arteta,/name/nm0037708/,"Steve Carell, Jennifer Garner, Ed Oxenbould, Dylan Minnette","/name/nm0136797/,/name/nm0004950/,/name/nm4590837/,/name/nm1910255/",44989,66954149
tt0308506,Like Mike,2002,2000s,PG,99,Family,5.3,"A 13-year-old orphan becomes an NBA superstar after trying on a pair of sneakers with the faded initials ""MJ"" inside them.",John Schultz,/name/nm0776271/,"Shad Moss, Jonathan Lipnicki, Morris Chestnut, Brenda Song","/name/nm0510168/,/name/nm0005151/,/name/nm0004820/,/name/nm0814259/",21427,51432423
tt0785006,Hotel for Dogs,2009,2000s,PG,100,Family,5.4,Two kids secretly take in stray dogs at a vacant hotel.,Thor Freudenthal,/name/nm0294457/,"Emma Roberts, Jake T. Austin, Lisa Kudrow, Don Cheadle","/name/nm0731075/,/name/nm1545471/,/name/nm0001435/,/name/nm0000332/",23981,73034460
tt2119543,The House with a Clock in Its Walls,2018,2010s,PG,105,Family,6,A young orphan named Lewis Barnavelt aids his magical uncle in locating a clock with the power to bring about the end of the world.,Eli Roth,/name/nm0744834/,"Jack Black, Cate Blanchett, Owen Vaccaro, Kyle MacLachlan","/name/nm0085312/,/name/nm0000949/,/name/nm6236783/,/name/nm0001492/",52819,68549695
tt0219854,The Kid,2000,2000s,PG,104,Family,6.1,An unhappy and disliked image consultant gets a second shot at life when he is mysteriously confronted by an eight-year-old version of himself.,Jon Turteltaub,/name/nm0005509/,"Bruce Willis, Spencer Breslin, Emily Mortimer, Lily Tomlin","/name/nm0000246/,/name/nm0107748/,/name/nm0607865/,/name/nm0005499/",42898,69691949
tt0808510,Tooth Fairy,2010,2010s,PG,101,Family,5,A bad deed on the part of a tough minor-league hockey player results in an unusual sentence: He must serve one week as a real-life tooth fairy.,Michael Lembeck,/name/nm0501185/,"Dwayne Johnson, Ashley Judd, Julie Andrews, Stephen Merchant","/name/nm0425005/,/name/nm0000171/,/name/nm0000267/,/name/nm0580351/",47515,60022256
tt0384642,Kicking & Screaming,2005,2000s,PG,95,Family,5.6,"Family man Phil Weston, a lifelong victim of his father's competitive nature, takes on the coaching duties of a kids' soccer team, and soon finds that he's also taking on his father's dysfunctional way of relating.",Jesse Dylan,/name/nm0245888/,"Will Ferrell, Robert Duvall, Josh Hutcherson, Mike Ditka","/name/nm0002071/,/name/nm0000380/,/name/nm1242688/,/name/nm0228491/",38990,52580895
tt0098966,Three Men and a Little Lady,1990,1990s,PG,104,Family,5.4,"Three ex-dads quickly discover how empty life is without their little lady, and go to outrageous lengths in their efforts to win their daughter back in this critically acclaimed and equally charming sequel.",Emile Ardolino,/name/nm0001915/,"Tom Selleck, Steve Guttenberg, Ted Danson, Nancy Travis","/name/nm0000633/,/name/nm0000430/,/name/nm0001101/,/name/nm0001802/",25355,71609321
tt1462769,The Odd Life of Timothy Green,2012,2010s,PG,105,Family,6.6,"A childless couple bury a box in their backyard, containing all of their wishes for an infant. Soon, a child is born, though Timothy Green is not all that he appears.",Peter Hedges,/name/nm0373282/,"Jennifer Garner, Joel Edgerton, CJ Adams, Odeya Rush","/name/nm0004950/,/name/nm0249291/,/name/nm2640264/,/name/nm3843467/",47458,51853450
tt0106375,Beethoven's 2nd,1993,1990s,PG,89,Family,4.9,"Beethoven, the St. Bernard dog, becomes a father, but his girlfriend Missy is dognapped, and his puppies are in danger of the same fate.",Rod Daniel,/name/nm0199722/,"Charles Grodin, Bonnie Hunt, Nicholle Tom, Christopher Castile","/name/nm0001301/,/name/nm0001372/,/name/nm0005497/,/name/nm0144938/",28616,53354166
tt0388419,Christmas with the Kranks,2004,2000s,PG,99,Family,5.4,"With their daughter, Blair, away in Peru, Luther and Nora Krank decide to skip Christmas all together until she decides to come home, causing an uproar when they have to celebrate it at the last minute.",Joe Roth,/name/nm0005387/,"Tim Allen, Jamie Lee Curtis, Dan Aykroyd, M. Emmet Walsh","/name/nm0000741/,/name/nm0000130/,/name/nm0000101/,/name/nm0001826/",53001,73780539
tt0393735,The Shaggy Dog,2006,2000s,PG,98,Family,4.4,A man tries to live a normal life despite the fact that he sometimes turns into a sheepdog.,Brian Robbins,/name/nm0005367/,"Tim Allen, Kristin Davis, Craig Kilborn, Zena Grey","/name/nm0000741/,/name/nm0004862/,/name/nm0452929/,/name/nm0340720/",19516,61123569
tt1564349,Dolphin Tale,2011,2010s,PG,113,Family,6.8,A story centered on the friendship between a boy and a dolphin whose tail was lost in a crab trap.,Charles Martin Smith,/name/nm0001747/,"Morgan Freeman, Ashley Judd, Harry Connick Jr., Nathan Gamble","/name/nm0000151/,/name/nm0000171/,/name/nm0001065/,/name/nm1997480/",24786,72286779
tt0486583,Fred Claus,2007,2000s,PG,116,Family,5.6,"Fred Claus, Santa's bitter older brother, is forced to move to the North Pole to help Santa and the elves prepare for Christmas in exchange for cash.",David Dobkin,/name/nm0229694/,"Vince Vaughn, Paul Giamatti, Elizabeth Banks, John Michael Higgins","/name/nm0000681/,/name/nm0316079/,/name/nm0006969/,/name/nm0383422/",45450,72006777
tt0107048,Groundhog Day,1993,1990s,PG,101,Fantasy,8.1,"A narcissistic, self-centered weatherman finds himself in a time loop on Groundhog Day, and the day keeps repeating until he gets it right.",Harold Ramis,/name/nm0000601/,"Bill Murray, Andie MacDowell, Chris Elliott, Stephen Tobolowsky","/name/nm0000195/,/name/nm0000510/,/name/nm0254402/,/name/nm0864997/",640914,70906973
tt5580390,The Shape of Water,2017,2010s,R,123,Fantasy,7.3,"At a top secret research facility in the 1960s, a lonely janitor forms a unique relationship with an amphibious creature that is being held in captivity.",Guillermo del Toro,/name/nm0868219/,"Sally Hawkins, Octavia Spencer, Michael Shannon, Doug Jones","/name/nm1020089/,/name/nm0818055/,/name/nm0788335/,/name/nm0427964/",425905,63859435
tt0094721,Beetlejuice,1988,1980s,PG,92,Fantasy,7.5,"The spirits of a deceased couple are harassed by an unbearable family that has moved into their home, and hire a malicious spirit to drive them out.",Tim Burton,/name/nm0000318/,"Alec Baldwin, Geena Davis, Michael Keaton, Annie McEnroe","/name/nm0000285/,/name/nm0000133/,/name/nm0000474/,/name/nm0568499/",310845,73707461
tt1605783,Midnight in Paris,2011,2010s,PG-13,94,Fantasy,7.7,"While on a trip to Paris with his fiancée's family, a nostalgic screenwriter finds himself mysteriously going back to the 1920s every day at midnight.",Woody Allen,/name/nm0000095/,"Owen Wilson, Rachel McAdams, Kathy Bates, Kurt Fuller","/name/nm0005562/,/name/nm1046097/,/name/nm0000870/,/name/nm0298281/",429671,56816662
tt0099487,Edward Scissorhands,1990,1990s,PG-13,105,Fantasy,7.9,The solitary life of an artificial man - who was incompletely constructed and has scissors for hands - is upended when he is taken in by a suburban family.,Tim Burton,/name/nm0000318/,"Johnny Depp, Winona Ryder, Dianne Wiest, Anthony Michael Hall","/name/nm0000136/,/name/nm0000213/,/name/nm0001848/,/name/nm0001309/",497600,56362352
tt0337563,13 Going on 30,2004,2000s,PG-13,98,Fantasy,6.2,"A girl makes a wish on her thirteenth birthday, and wakes up the next day as a thirty-year-old woman.",Gary Winick,/name/nm0935095/,"Jennifer Garner, Mark Ruffalo, Judy Greer, Andy Serkis","/name/nm0004950/,/name/nm0749263/,/name/nm0339460/,/name/nm0785227/",197471,57231747
tt8079248,Yesterday,2019,2010s,PG-13,116,Fantasy,6.8,A struggling musician realizes he's the only person on Earth who can remember The Beatles after waking up in an alternate reality where they never existed.,Danny Boyle,/name/nm0000965/,"Himesh Patel, Lily James, Sophia Di Martino, Ellise Chappell","/name/nm2797744/,/name/nm4141252/,/name/nm1620545/,/name/nm7966281/",156640,73286650
tt0450385,1408,2007,2000s,PG-13,104,Fantasy,6.8,"A man who specialises in debunking paranormal occurrences checks into the fabled room 1408 in the Dolphin Hotel. Soon after settling in, he confronts genuine terror.",Mikael Håfström,/name/nm0405632/,"John Cusack, Samuel L. Jackson, Mary McCormack, Tony Shalhoub","/name/nm0000131/,/name/nm0000168/,/name/nm0005203/,/name/nm0001724/",278642,71985628
tt2023587,Mama,2013,2010s,PG-13,100,Fantasy,6.2,"After a young couple take in their two nieces, they suspect that a supernatural spirit named Mama has latched onto their family.",Andy Muschietti,/name/nm0615592/,"Jessica Chastain, Nikolaj Coster-Waldau, Megan Charpentier, Isabelle Nélisse","/name/nm1567113/,/name/nm0182666/,/name/nm2743784/,/name/nm4719471/",184084,71628180
tt0410297,The Lake House,2006,2000s,PG,99,Fantasy,6.8,"A lonely doctor who once occupied an unusual lakeside house begins to exchange love letters with its former resident, a frustrated architect. They must try to unravel the mystery behind their extraordinary romance before it's too late.",Alejandro Agresti,/name/nm0002159/,"Keanu Reeves, Sandra Bullock, Christopher Plummer, Ebon Moss-Bachrach","/name/nm0000206/,/name/nm0000113/,/name/nm0001626/,/name/nm0609114/",151963,52330111
tt0088161,Splash,1984,1980s,PG,111,Fantasy,6.3,"A young man is reunited with a mermaid who saved him from drowning as a boy. He falls in love with her, not knowing who or what she is.",Ron Howard,/name/nm0000165/,"Tom Hanks, Daryl Hannah, Eugene Levy, John Candy","/name/nm0000158/,/name/nm0000435/,/name/nm0506405/,/name/nm0001006/",78935,62100000
tt0104070,Death Becomes Her,1992,1990s,PG-13,104,Fantasy,6.6,"When a fading actress learns of an immortality treatment, she sees it as a way to outdo her long-time rival.",Robert Zemeckis,/name/nm0000709/,"Meryl Streep, Bruce Willis, Goldie Hawn, Isabella Rossellini","/name/nm0000658/,/name/nm0000246/,/name/nm0000443/,/name/nm0000618/",122513,58422650
