movie_id,movie_name,year,certificate,runtime_in_minutes,genre,rating,description,director,director_id,star,star_id,votes,gross_in_dollars
tt0095088,Elvira: Mistress of the Dark,1988,PG-13,96,Data/Imdb/Horror,6.5,"Upon arriving in a small town where she has inherited a rundown mansion, a famous horror hostess battles an evil uncle, and townspeople who want her burned at the stake.",James Signorelli,/name/nm0797526/,"Cassandra Peterson, Phil Rubenstein, Larry Flash Jenkins, Damita Jo Freeman","/name/nm0005308/,/name/nm0747933/,/name/nm0330380/,/name/nm0293346/",19044,5596267
tt2924392,Higher Power,2018,R,93,Data/Imdb/Action,4.4,"When the Universe decides what it wants, it's pointless to resist. With his family's life at stake, Joseph Steadman finds himself the unwilling test subject of a maniacal scientist in a battle that could save the world, or destroy it.",Matthew Charles Santoro,/name/nm2048913/,"Austin Stowell, Ron Eldard, Jordan Danger, Colm Feore","/name/nm3271473/,/name/nm0253035/,/name/nm1836666/,/name/nm0272173/",3645,8234245
tt5461944,Hotel Mumbai,2018,R,123,Data/Imdb/Action,7.6,The true story of the Taj Hotel terrorist attack in Mumbai. Hotel staff risk their lives to keep everyone safe as people make unthinkable sacrifices to protect themselves and their families.,Anthony Maras,/name/nm2285536/,"Dev Patel, Armie Hammer, Nazanin Boniadi, Anupam Kher","/name/nm2353862/,/name/nm2309517/,/name/nm2258164/,/name/nm0451600/",65814,9651611
tt0216787,The Taste of Others,2000,R,112,Data/Imdb/Romance,7.2,"The lives of 6 people over 35 in Rouen, France, and their relationship to each other.",Agnès Jaoui,/name/nm0418450/,"Anne Alvaro, Jean-Pierre Bacri, Alain Chabat, Agnès Jaoui","/name/nm0023348/,/name/nm0045870/,/name/nm0149260/,/name/nm0418450/",10037,635282
tt7069210,The Conjuring: The Devil Made Me Do It,2021,R,112,Data/Imdb/Horror,6.3,The Warrens investigate a murder that may be linked to a demonic possession.,Michael Chaves,/name/nm1980431/,"Patrick Wilson, Vera Farmiga, Ruairi O'Connor, Sarah Catherine Hook","/name/nm0933940/,/name/nm0267812/,/name/nm4754741/,/name/nm7511512/",119597,65631050
tt0493421,Greetings from the Shore,2007,R,116,Data/Imdb/Romance,5.9,"Still reeling from the death of her father, a young girl spends one last summer at the Jersey Shore before heading off to college. But when her plans fall apart, the girl stumbles into a ...                See full summary »",Greg Chwerchak,/name/nm0161573/,"Kim Shaw, Paul Sorvino, David Fumero, Jay O. Sanders","/name/nm2137418/,/name/nm0000649/,/name/nm0298539/,/name/nm0761587/",591,96314
tt0261199,The Price of Air,2000,NA,88,Data/Imdb/Action,1.9,"In the idyllic suburban dystopia of Orange, the affable but clueless Paul agrees to be a drug courier for Mr. Ball who's about to take delivery of a drug rumored to be ""more addictive than ...                See full summary »",Josh Evans,/name/nm0262923/,"Michael Madsen, Dick Van Patten, Michelle Phillips, Badja Djola","/name/nm0000514/,/name/nm0887694/,/name/nm0680645/,/name/nm0229200/",1133,3544
tt5129510,The Death of Louis XIV,2016,NA,115,Data/Imdb/Biography,6.8,"Upon returning from a hunting expedition, King Louis XIV feels a sharp pain in his leg. He begins to die, surrounded by loyal followers in the royal chambers.",Albert Serra,/name/nm2247200/,"Jean-Pierre Léaud, Patrick d'Assumçao, Marc Susini, Bernard Belin","/name/nm0529543/,/name/nm1253936/,/name/nm0839847/,/name/nm0067877/",2389,42694
tt0054331,Spartacus,1960,PG-13,197,Data/Imdb/Adventure,7.9,"The slave Spartacus survives brutal training as a gladiator and leads a violent revolt against the decadent Roman Republic, as the ambitious Crassus seeks to gain power by crushing the uprising.",Stanley Kubrick,/name/nm0000040/,"Kirk Douglas, Laurence Olivier, Jean Simmons, Charles Laughton","/name/nm0000018/,/name/nm0000059/,/name/nm0001739/,/name/nm0001452/",136837,30000000
tt0100747,Auntie Danielle,1990,PG-13,110,Data/Imdb/Romance,7.1,"Auntie Danielle, supposedly in ailing health but in reality just a nasty old bitch, lives with a paid housekeeper who she regularly abuses. When the housekeeper dies falling off a ladder, ...                See full summary »",Étienne Chatiliez,/name/nm0154055/,"Tsilla Chelton, Catherine Jacob, Isabelle Nanty, Neige Dolsky","/name/nm0155098/,/name/nm0414185/,/name/nm0620964/,/name/nm0231242/",3603,604624
tt0069278,Skyjacked,1972,PG,101,Data/Imdb/Action,5.6,"A crazed Vietnam vet bomber hijacks a Boeing 707 in this disaster film filled with the usual early '70s stereotypes, and demands to be taken to Russia.",John Guillermin,/name/nm0347086/,"Charlton Heston, James Brolin, Yvette Mimieux, Claude Akins","/name/nm0000032/,/name/nm0000981/,/name/nm0590796/,/name/nm0015391/",2066,2502764
tt0018097,London After Midnight,1927,Passed,69,Data/Imdb/Horror,6.7,The abandoned home of a wealthy man who supposedly committed suicide five years earlier is taken over by ghoulish figures - could they be vampires?,Tod Browning,/name/nm0115218/,"Lon Chaney, Marceline Day, Henry B. Walthall, Percy Williams","/name/nm0151606/,/name/nm0206496/,/name/nm0910400/,/name/nm0931460/",1397,523950
tt1105355,Growing Up Smith,2015,PG-13,102,Data/Imdb/Family,6.8,"In 1979, an Indian family moves to America with hopes of living the American Dream. While their 10-year-old boy Smith falls head-over-heels for the girl next door, his desire to become a ""good old boy"" propels him further away from his family's ideals than ever before.",Frank Lotito,/name/nm1638157/,"Jason Lee, Anjul Nigam, Brighton Sharbino, Hilarie Burton","/name/nm0005134/,/name/nm0631413/,/name/nm3276835/,/name/nm1122026/",1304,14867
tt0107798,The Pelican Brief,1993,PG-13,141,Data/Imdb/Crime,6.6,"A law student uncovers a conspiracy, putting herself and others in danger.",Alan J. Pakula,/name/nm0001587/,"Julia Roberts, Denzel Washington, Sam Shepard, John Heard","/name/nm0000210/,/name/nm0000243/,/name/nm0001731/,/name/nm0001334/",89915,100768056
tt0105824,Wind,1992,PG-13,126,Data/Imdb/Action,6.4,Romance and adventure happen during the America's Cup series of yachting races.,Carroll Ballard,/name/nm0050597/,"Matthew Modine, Jennifer Grey, Cliff Robertson, Jack Thompson","/name/nm0000546/,/name/nm0000426/,/name/nm0731772/,/name/nm0860233/",2929,5519569
tt2345112,Parkland,2013,PG-13,93,Data/Imdb/History,6.4,A recounting of the chaotic events that occurred at Dallas' Parkland Memorial Hospital on the day President John F. Kennedy was assassinated.,Peter Landesman,/name/nm1481618/,"Zac Efron, Tom Welling, Billy Bob Thornton, Paul Giamatti","/name/nm1374980/,/name/nm0919991/,/name/nm0000671/,/name/nm0316079/",16684,653651
tt0041507,In the Good Old Summertime,1949,Approved,102,Data/Imdb/Romance,7.1,"In turn-of-the century America, Andrew and Veronica are co-workers in a music shop who dislike one another during business hours but unwittingly carry on an anonymous romance through the mail.",Robert Z. Leonard,/name/nm0502752/,"Judy Garland, Van Johnson, S.Z. Sakall, Spring Byington","/name/nm0000023/,/name/nm0004496/,/name/nm0757064/,/name/nm0001981/",4051,6304560
tt1860353,Turbo,2013,PG,96,Data/Imdb/Adventure,6.4,A freak accident might just help an everyday garden snail achieve his biggest dream: winning the Indy 500.,David Soren,/name/nm1659741/,"Ryan Reynolds, Paul Giamatti, Maya Rudolph, Samuel L. Jackson","/name/nm0005351/,/name/nm0316079/,/name/nm0748973/,/name/nm0000168/",100720,83028128
tt0034928,Jungle Book,1942,Approved,108,Data/Imdb/Action,6.7,A boy raised by wild animals tries to adapt to human village life.,Zoltan Korda,/name/nm0466113/,"Sabu, Joseph Calleia, John Qualen, Frank Puglia","/name/nm0754942/,/name/nm0130407/,/name/nm0702798/,/name/nm0700084/",4358,2834000
tt1554091,A Better Life,2011,PG-13,98,Data/Imdb/Romance,7.2,A gardener in East L.A. struggles to keep his son away from gangs and immigration agents while trying to give his son the opportunities he never had.,Chris Weitz,/name/nm0919363/,"Demián Bichir, José Julián, Eddie 'Piolin' Sotelo, Joaquín Cosio","/name/nm0065007/,/name/nm1214509/,/name/nm1655358/,/name/nm1370408/",16163,1759252
tt3585004,Zhongkui: Snow Girl and the Dark Crystal,2015,Not Rated,118,Data/Imdb/Action,5.3,"Legendary Chinese anti-hero Zhong Kui, a young man endowed with mysterious powers who is forced into a battle among the realms of Heaven, Earth and Hell in the course of his attempt to save his countrymen and the woman he loves.","Peter Pau, Tianyu Zhao",/name/nm0666702/,"Kun Chen, Bingbing Li, Winston Chao, Zishan Yang","/name/nm2800789/,/name/nm1179512/,/name/nm0508356/,/name/nm0152061/,/name/nm4339355/",1376,165428
tt0080031,Tom Horn,1980,R,98,Data/Imdb/Biography,6.8,An ex-army scout is hired by ranchers to kill cattle rustlers but he gets into trouble with the corrupt local officials when he kills a boy.,William Wiard,/name/nm0911926/,"Steve McQueen, Linda Evans, Richard Farnsworth, Billy Green Bush","/name/nm0000537/,/name/nm0002067/,/name/nm0002070/,/name/nm0124100/",5549,9680000
tt0080453,The Blue Lagoon,1980,R,104,Data/Imdb/Adventure,5.8,"In the Victorian period, two children are shipwrecked on a tropical island in the South Pacific. With no adults to guide them, the two make a simple life together, unaware that sexual maturity will eventually intervene.",Randal Kleiser,/name/nm0459170/,"Brooke Shields, Christopher Atkins, Leo McKern, William Daniels","/name/nm0000222/,/name/nm0000803/,/name/nm0571674/,/name/nm0200122/",72320,58853106
tt0039391,Forever Amber,1947,Approved,138,Data/Imdb/Adventure,6.5,"In seventeenth-century England, Amber St. Clair aims to raise herself from country girl to nobility, and succeeds, but loses her true love in the process.","Otto Preminger, John M. Stahl",/name/nm0695937/,"Linda Darnell, Cornel Wilde, Richard Greene, George Sanders","/name/nm0821472/,/name/nm0001105/,/name/nm0664273/,/name/nm0338901/,/name/nm0001695/",1487,16000000
tt0432290,Flannel Pajamas,2006,R,124,Data/Imdb/Romance,6,A story of one couple falling in and out of love.,Jeff Lipsky,/name/nm0513790/,"Justin Kirk, Julianne Nicholson, Chelsea Altman, Jamie Harrold","/name/nm0005095/,/name/nm0629855/,/name/nm0022887/,/name/nm0365988/",933,123301
tt0120623,A Bug's Life,1998,G,95,Data/Imdb/Adventure,7.2,"A misfit ant, looking for ""warriors"" to save his colony from greedy grasshoppers, recruits a group of bugs that turn out to be an inept circus troupe.","John Lasseter, Andrew Stanton",/name/nm0005124/,"Kevin Spacey, David Foley, Julia Louis-Dreyfus, Hayden Panettiere","/name/nm0004056/,/name/nm0000228/,/name/nm0004929/,/name/nm0000506/,/name/nm0659363/",297525,162798565
tt0074812,Logan's Run,1976,PG,119,Data/Imdb/Action,6.8,A police officer in the future uncovers the deadly secret behind a society that worships youth.,Michael Anderson,/name/nm0027183/,"Michael York, Jenny Agutter, Richard Jordan, Roscoe Lee Browne","/name/nm0001868/,/name/nm0000256/,/name/nm0430151/,/name/nm0001975/",57997,25000000
tt0103105,Toto le héros,1991,PG-13,91,Data/Imdb/Fantasy,7.5,Thomas and Alfred were born around the same time; a fire in the nursery had nurses scrambling to save the newborns. Because he felt that he deserved Alfred's good fortune at being born into...                See full summary »,Jaco Van Dormael,/name/nm0233757/,"Michel Bouquet, Mireille Perrier, Jo De Backer, Thomas Godet","/name/nm0099677/,/name/nm0674701/,/name/nm0207197/,/name/nm0323943/",6030,1228153
tt0115710,Blood and Wine,1996,R,101,Data/Imdb/Crime,6,"A man who has failed as a father and husband commits a heist to make money for his fledging business, but things become complicated when his wife interferes.",Bob Rafelson,/name/nm0706182/,"Jack Nicholson, Michael Caine, Stephen Dorff, Jennifer Lopez","/name/nm0000197/,/name/nm0000323/,/name/nm0001151/,/name/nm0000182/",10327,1075288
tt0114681,To Die For,1995,R,106,Data/Imdb/Crime,6.8,A beautiful but naïve aspiring television personality films a documentary on teenagers with a darker ulterior motive.,Gus Van Sant,/name/nm0001814/,"Nicole Kidman, Matt Dillon, Joaquin Phoenix, Casey Affleck","/name/nm0000173/,/name/nm0000369/,/name/nm0001618/,/name/nm0000729/",49418,21284514
tt0103670,American Heart,1992,R,113,Data/Imdb/Crime,6.7,"An ex-convict is tracked down by his estranged teenage son, and the pair try to build a relationship and life together in Seattle.",Martin Bell,/name/nm0068385/,"Jeff Bridges, Edward Furlong, John Boylan, Greg Sevigny","/name/nm0000313/,/name/nm0000411/,/name/nm0102163/,/name/nm0786430/",3476,384048
tt0244316,Yi Yi: A One and a Two...,2000,Not Rated,173,Data/Imdb/Romance,8.1,Each member of a middle-class Taipei family seeks to reconcile past and present relationships within their daily lives.,Edward Yang,/name/nm0945981/,"Nien-Jen Wu, Elaine Jin, Issei Ogata, Kelly Lee","/name/nm0943150/,/name/nm0157805/,/name/nm0644521/,/name/nm0497662/",25710,1136776
tt0287717,Spy Kids 2: Island of Lost Dreams,2002,PG,100,Data/Imdb/Action,5.2,"The Cortez siblings set out for a mysterious island, where they encounter a genetic scientist and a set of rival spy kids.",Robert Rodriguez,/name/nm0001675/,"Alexa PenaVega, Daryl Sabara, Antonio Banderas, Carla Gugino","/name/nm0891786/,/name/nm0754512/,/name/nm0000104/,/name/nm0001303/",69331,85846429
tt1182345,Moon,2009,R,97,Data/Imdb/Mystery,7.8,"Astronaut Sam Bell has a quintessentially personal encounter toward the end of his three-year stint on the Moon, where he, working alongside his computer, GERTY, sends back to Earth parcels of a resource that has helped diminish our planet's power problems.",Duncan Jones,/name/nm1512910/,"Sam Rockwell, Kevin Spacey, Dominique McElligott, Rosie Shaw","/name/nm0005377/,/name/nm0000228/,/name/nm1069800/,/name/nm3675884/",363206,5009677
tt1389127,Texas Killing Fields,2011,R,105,Data/Imdb/Crime,5.7,"In the Texas bayous, a local homicide detective teams up with a cop from New York City to investigate a series of unsolved murders.",Ami Canaan Mann,/name/nm0542642/,"Sam Worthington, Jeffrey Dean Morgan, Chloë Grace Moretz, Jessica Chastain","/name/nm0941777/,/name/nm0604742/,/name/nm1631269/,/name/nm1567113/",20626,45282
tt0091778,Poltergeist II: The Other Side,1986,PG-13,91,Data/Imdb/Horror,5.6,"The Freeling family have a new house, but their troubles with supernatural forces don't seem to be over.",Brian Gibson,/name/nm0001270/,"JoBeth Williams, Craig T. Nelson, Heather O'Rourke, Oliver Robins","/name/nm0001851/,/name/nm0005266/,/name/nm0001576/,/name/nm0732319/",28092,40996665
tt0082533,The Howling,1981,R,91,Data/Imdb/Horror,6.5,"After a bizarre and near deadly encounter with a serial killer, a television newswoman is sent to a remote mountain resort whose residents may not be what they seem.",Joe Dante,/name/nm0001102/,"Dee Wallace, Patrick Macnee, Dennis Dugan, Christopher Stone","/name/nm0908914/,/name/nm0001495/,/name/nm0240797/,/name/nm0831791/",37352,17986000
tt2401878,Anomalisa,2015,R,90,Data/Imdb/Animation,7.2,A man crippled by the mundanity of his life experiences something out of the ordinary.,"Duke Johnson, Charlie Kaufman",/name/nm2122478/,"David Thewlis, Jennifer Jason Leigh, Tom Noonan","/name/nm0442109/,/name/nm0000667/,/name/nm0000492/,/name/nm0006888/",73045,3759286
tt0093969,Siesta,1987,R,97,Data/Imdb/Mystery,5.5,An American skydiver wakes up in the middle of nowhere in Spain and must recount the last five agonizing days to figure out how she got there.,Mary Lambert,/name/nm0005116/,"Ellen Barkin, Gabriel Byrne, Julian Sands, Isabella Rossellini","/name/nm0000289/,/name/nm0000321/,/name/nm0001696/,/name/nm0000618/",2331,700000
tt0460975,Unidentified,2006,PG,85,Data/Imdb/Scifi,3.3,Two reporters investigate a series of UFO sightings and discover a supernatural connection.,Rich Christiano,/name/nm0160126/,"Jonathan Aube, Josh Adamson, Michael Blain-Rozgay, Jenna Bailey","/name/nm0041263/,/name/nm1885969/,/name/nm0086140/,/name/nm1564014/",683,222108
tt0245844,The Count of Monte Cristo,2002,PG-13,131,Data/Imdb/Action,7.7,"A young man, falsely imprisoned by his jealous ""friend"", escapes and uses a hidden treasure to exact his revenge.",Kevin Reynolds,/name/nm0721817/,"Jim Caviezel, Guy Pearce, Christopher Adamson, JB Blanc","/name/nm0001029/,/name/nm0001602/,/name/nm0011478/,/name/nm1072611/",140439,54234062
tt5273624,Journey to the West: The Demons Strike Back,2017,PG-13,109,Data/Imdb/Adventure,5.4,A monk and his three disciples continue on their journey to battle demons.,Hark Tsui,/name/nm0007139/,"Kris Wu, Kenny Lin, Chen Yao, Yun Lin","/name/nm6806246/,/name/nm5341380/,/name/nm3209720/,/name/nm7467125/",3304,880346
tt0234137,Love & Sex,2000,R,82,Data/Imdb/Romance,6.1,"Kate's fired from a women's magazine for writing about BJs, based on own experience as requested. She gets a last chance - 2500 happy, perky words on finding/keeping that perfect man. She tells about her relationships.",Valerie Breiman,/name/nm0106928/,"Famke Janssen, Jon Favreau, Noah Emmerich, Ann Magnuson","/name/nm0000463/,/name/nm0269463/,/name/nm0001187/,/name/nm0005174/",5598,546287
